target_dataset,feature_set,model,scenario,calibration_method,conformal_method,subgroup,level,n,roc_auc,ece,coverage,prediction_set_size,sensitivity,specificity,false_positive_rate,false_negative_rate
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Other Hispanic,94,0.9156118143459916,0.06716623139282908,0.8085106382978723,0.8723404255319149,0.7333333333333333,0.8607594936708861,0.13924050632911392,0.26666666666666666
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8554421768707482,0.06335305275134803,0.9016393442622951,0.9672131147540983,0.75,0.9591836734693877,0.04081632653061224,0.25
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,High,309,0.9201544401544401,0.06342279622954286,0.8220064724919094,0.9061488673139159,0.7,0.8841698841698842,0.11583011583011583,0.3
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9520517884573184,0.06265270017269411,0.861003861003861,0.915057915057915,0.8333333333333334,0.9308755760368663,0.06912442396313365,0.16666666666666666
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8909841954022989,0.03539017676165707,0.8598130841121495,0.9462616822429907,0.7375,0.9252873563218391,0.07471264367816093,0.2625
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9636111111111112,0.06077913357160061,0.88,0.9,0.7666666666666667,0.95,0.05,0.23333333333333334
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9516023544800523,0.02620166009861947,0.9766355140186916,1.0,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.9291629642793674,0.017044617491478873,0.9182692307692307,1.0,0.6941176470588235,0.9758308157099698,0.02416918429003021,0.3058823529411765
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8547121678860223,0.08977243720334817,0.7913907284768212,0.9966887417218543,0.4716981132075472,0.9693877551020408,0.030612244897959183,0.5283018867924528
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9263095021158557,0.020139235953082018,0.9084745762711864,0.9983050847457627,0.5742574257425742,0.9795501022494888,0.02044989775051125,0.42574257425742573
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9197149385268197,0.02013649227390111,0.9046762589928058,1.0,0.5544554455445545,0.9824175824175824,0.017582417582417582,0.44554455445544555
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9481404958677686,0.05025472571709125,0.8944099378881988,1.0,0.6,0.9917355371900827,0.008264462809917356,0.4
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9161585365853658,0.03808288483548708,0.891156462585034,1.0,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9095744680851063,0.026206152037184294,0.9074733096085409,1.0,0.6086956521739131,0.9659574468085106,0.03404255319148936,0.391304347826087
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9321387811002055,0.03341064886493551,0.9203980099502488,0.9975124378109452,0.5384615384615384,0.9970326409495549,0.002967359050445104,0.46153846153846156
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.910126582278481,0.03799138720901491,0.9148936170212766,1.0,0.5333333333333333,0.9873417721518988,0.012658227848101266,0.4666666666666667
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8741496598639455,0.0780884882398437,0.8688524590163934,1.0,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.9190733590733591,0.04177775137302595,0.9029126213592233,1.0,0.5,0.9806949806949807,0.019305019305019305,0.5
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9500768049155146,0.01873463295824034,0.918918918918919,0.9961389961389961,0.6428571428571429,0.9769585253456221,0.02304147465437788,0.35714285714285715
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8933728448275862,0.029790506582790872,0.8925233644859814,1.0,0.525,0.9770114942528736,0.022988505747126436,0.475
NHANES,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9633333333333334,0.05825196357181767,0.9333333333333333,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333
Pima,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.7896391534888085,0.21488138764087494,0.6826923076923077,0.9487179487179487,0.16831683168316833,0.9715639810426541,0.02843601895734597,0.8316831683168316
Pima,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.7454637096774194,0.2688394788768934,0.5396825396825397,0.9047619047619048,0.3870967741935484,0.78125,0.21875,0.6129032258064516
Pima,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.7842686567164179,0.21830421114946846,0.6536458333333334,0.9401041666666666,0.22388059701492538,0.932,0.068,0.7761194029850746
Pima,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.7842686567164179,0.21830421114946846,0.6536458333333334,0.9401041666666666,0.22388059701492538,0.932,0.068,0.7761194029850746
Pima,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7842686567164179,0.21830421114946846,0.6536458333333334,0.9401041666666666,0.22388059701492538,0.932,0.068,0.7761194029850746
Pima,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,20-44,312,0.7896391534888085,0.07412758397007738,0.6025641025641025,0.7788461538461539,0.16831683168316833,0.9715639810426541,0.02843601895734597,0.8316831683168316
Pima,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,45-64,63,0.7454637096774194,0.1358108422023941,0.36507936507936506,0.47619047619047616,0.3870967741935484,0.78125,0.21875,0.6129032258064516
Pima,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,sex,Unknown,384,0.7842686567164179,0.07655108111468326,0.5598958333333334,0.7291666666666666,0.22388059701492538,0.932,0.068,0.7761194029850746
Pima,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Pima/Native American,384,0.7842686567164179,0.07655108111468326,0.5598958333333334,0.7291666666666666,0.22388059701492538,0.932,0.068,0.7761194029850746
Pima,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7842686567164179,0.07655108111468326,0.5598958333333334,0.7291666666666666,0.22388059701492538,0.932,0.068,0.7761194029850746
Pima,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.77375533761907,0.07435254164093878,0.6987179487179487,0.9775641025641025,0.2871287128712871,0.919431279620853,0.08056872037914692,0.7128712871287128
Pima,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.7671370967741936,0.06653604295138485,0.6984126984126984,1.0,0.6774193548387096,0.71875,0.28125,0.3225806451612903
Pima,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7751194029850746,0.07436745439108244,0.6927083333333334,0.9817708333333334,0.3805970149253731,0.88,0.12,0.6194029850746269
Pima,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7751194029850746,0.07436745439108244,0.6927083333333334,0.9817708333333334,0.3805970149253731,0.88,0.12,0.6194029850746269
Pima,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7751194029850746,0.07436745439108244,0.6927083333333334,0.9817708333333334,0.3805970149253731,0.88,0.12,0.6194029850746269
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9457161543492479,0.02194454466245654,0.9602803738317757,0.9789719626168224,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.9278123333925715,0.060498530232982344,0.8389423076923077,0.8942307692307693,0.7058823529411765,0.9697885196374623,0.030211480362537766,0.29411764705882354
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.8436176357335388,0.1468220259750286,0.6854304635761589,0.7913907284768212,0.49056603773584906,0.9642857142857143,0.03571428571428571,0.5094339622641509
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.9248820587580231,0.06984616922592854,0.8491525423728814,0.9067796610169492,0.594059405940594,0.9734151329243353,0.026584867075664622,0.40594059405940597
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.9130236100533131,0.06370161599807857,0.8381294964028777,0.8902877697841727,0.5643564356435643,0.9824175824175824,0.017582417582417582,0.43564356435643564
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.9475206611570248,0.06969144817140702,0.8198757763975155,0.8695652173913043,0.6,0.9917355371900827,0.008264462809917356,0.4
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9098915989159891,0.09336251720337302,0.8299319727891157,0.9183673469387755,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9107308048103607,0.07409874899149067,0.8612099644128114,0.9252669039145908,0.6086956521739131,0.9659574468085106,0.03404255319148936,0.391304347826087
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9269116640036521,0.05226419200778968,0.8482587064676617,0.8830845771144279,0.5846153846153846,0.9910979228486647,0.008902077151335312,0.4153846153846154
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.8632911392405064,0.08656003402976059,0.8191489361702128,0.8723404255319149,0.5333333333333333,0.9746835443037974,0.02531645569620253,0.4666666666666667
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.9081632653061225,0.11253704002018203,0.8688524590163934,0.9508196721311475,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.9145173745173745,0.08131483020098942,0.8187702265372169,0.8770226537216829,0.5,0.9768339768339769,0.023166023166023165,0.5
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9391046741277156,0.0620437555654884,0.8648648648648649,0.9073359073359073,0.6666666666666666,0.967741935483871,0.03225806451612903,0.3333333333333333
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8931752873563218,0.08009223047921232,0.8387850467289719,0.9042056074766355,0.55,0.9770114942528736,0.022988505747126436,0.45
NHANES,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9708333333333334,0.05632368158249423,0.8733333333333333,0.9133333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9493132766514062,0.02775975047218741,0.9228971962616822,0.9345794392523364,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.924098098453883,0.022872907417582793,0.7163461538461539,0.7403846153846154,0.6823529411764706,0.972809667673716,0.027190332326283987,0.3176470588235294
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8468665768194071,0.09122467008663421,0.5662251655629139,0.6357615894039735,0.4716981132075472,0.9693877551020408,0.030612244897959183,0.5283018867924528
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9219259349247808,0.01675336942844426,0.7559322033898305,0.7847457627118644,0.5643564356435643,0.9775051124744376,0.022494887525562373,0.43564356435643564
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9153628549668155,0.014128395566294966,0.7517985611510791,0.7859712230215827,0.5544554455445545,0.9824175824175824,0.017582417582417582,0.44554455445544555
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9421487603305785,0.043918537462647234,0.7018633540372671,0.7329192546583851,0.6,0.9917355371900827,0.008264462809917356,0.4
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9017615176151761,0.03803897910942547,0.7346938775510204,0.7687074829931972,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9076780758556893,0.025731263708104385,0.7686832740213523,0.8078291814946619,0.5869565217391305,0.9659574468085106,0.03404255319148936,0.41304347826086957
NHANES,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9294681579548048,0.020068965914029013,0.7711442786069652,0.7960199004975125,0.5384615384615384,0.9970326409495549,0.002967359050445104,0.46153846153846156
